group1	group2	sharedsobs	braycurtis	spearman	thetayc	thetayc_lci	thetayc_hci
d19_1008_2	d33_1006_5	98	0.51247	0.339871	0.726379	0.717694	0.735065
d19_1008_3	d33_1006_5	113	0.506081	0.275475	0.673085	0.663719	0.68245
d19_1008_4	d33_1006_5	106	0.529229	0.317664	0.794823	0.788684	0.800962
d19_1009_1	d33_1006_5	80	0.511557	0.427267	0.78415	0.778299	0.790001
d19_1009_2	d33_1006_5	90	0.645745	0.353096	0.782298	0.775946	0.788651
d19_1009_4	d33_1006_5	125	0.527238	0.259962	0.770591	0.764237	0.776945
d19_1009_5	d33_1006_5	120	0.375718	0.424353	0.422013	0.409969	0.434056
d19_1010_3	d33_1006_5	109	0.527806	0.390589	0.775433	0.768516	0.782349
d19_1010_4	d33_1006_5	86	0.423942	0.423389	0.380138	0.364659	0.395617
d19_1010_5	d33_1006_5	108	0.487065	0.334126	0.576292	0.566224	0.586361
d19_1015_1	d33_1006_5	102	0.51603	0.435051	0.794601	0.788601	0.800602
d19_1015_3	d33_1006_5	105	0.517878	0.299357	0.780242	0.774097	0.786387
d19_1015_4	d33_1006_5	116	0.500678	0.315014	0.786427	0.780092	0.792761
d19_1015_5	d33_1006_5	105	0.390792	0.368875	0.400051	0.386087	0.414015
d1_1006_1	d33_1006_5	10	0.864026	-0.066317	0.937801	0.935303	0.940299
d1_1006_2	d33_1006_5	10	0.848785	-0.02533	0.921833	0.919051	0.924615
d1_1006_3	d33_1006_5	8	0.844412	-0.002179	0.927857	0.925155	0.930559
d1_1007_1	d33_1006_5	13	0.855118	-0.012753	0.921828	0.919044	0.924612
d1_1007_2	d33_1006_5	7	0.850574	-0.0692	0.926301	0.923578	0.929024
d1_1007_3	d33_1006_5	9	0.858191	-0.002989	0.927884	0.925224	0.930543
d1_1008_1	d33_1006_5	10	0.88566	-0.030483	0.936413	0.933901	0.938926
d1_1008_2	d33_1006_5	13	0.877845	0.011327	0.935615	0.933085	0.938144
d1_1008_3	d33_1006_5	8	0.855328	-0.043554	0.928201	0.925513	0.930889
d1_1009_1	d33_1006_5	12	0.891067	0.014822	0.934852	0.932386	0.937318
d1_1009_2	d33_1006_5	10	0.906319	0.009162	0.946552	0.944256	0.948848
d1_1009_3	d33_1006_5	12	0.889485	0.041301	0.938548	0.936071	0.941025
d1_1010_1	d33_1006_5	13	0.868689	0.0258	0.927071	0.924523	0.929618
d1_1010_2	d33_1006_5	12	0.832608	0.026565	0.923257	0.920652	0.925861
d1_1010_3	d33_1006_5	12	0.828336	0.082157	0.915994	0.913119	0.918869
d1_1015_1	d33_1006_5	11	0.854169	0.014096	0.923335	0.920665	0.926005
d1_1015_2	d33_1006_5	31	0.828145	0.189594	0.913135	0.910286	0.915985
d1_1015_3	d33_1006_5	9	0.836459	0.003684	0.935596	0.933037	0.938156
d1_972_1	d33_1006_5	12	0.938704	-0.020847	0.952949	0.950837	0.955062
d1_972_2	d33_1006_5	16	0.93812	0.010651	0.95298	0.950867	0.955093
d22_1006_1	d33_1006_5	24	0.474944	0.103022	0.265218	0.257008	0.273429
d22_1006_2	d33_1006_5	18	0.532067	0.099839	0.263652	0.255721	0.271583
d22_1006_3	d33_1006_5	51	0.476976	0.265129	0.25424	0.246168	0.262312
d22_1007_1	d33_1006_5	121	0.607993	0.061858	0.86757	0.863006	0.872134
d22_1007_2	d33_1006_5	127	0.517709	0.255248	0.828226	0.823187	0.833266
d22_1007_3	d33_1006_5	122	0.557301	0.258026	0.835094	0.830191	0.839997
d22_1007_5	d33_1006_5	121	0.526631	0.349868	0.80297	0.797035	0.808905
d22_1008_1	d33_1006_5	115	0.565538	0.331577	0.821197	0.815873	0.82652
d22_1008_2	d33_1006_5	127	0.427993	-0.004445	0.390395	0.379697	0.401092
d22_1008_4	d33_1006_5	119	0.475197	0.285064	0.697463	0.688719	0.706208
d22_1008_5	d33_1006_5	119	0.480965	0.270049	0.540608	0.527361	0.553854
d22_1009_1	d33_1006_5	121	0.430988	0.403247	0.645578	0.635132	0.656024
d22_1009_2	d33_1006_5	121	0.520014	0.201443	0.812519	0.806675	0.818364
d22_1009_4	d33_1006_5	113	0.502997	0.329707	0.804159	0.798569	0.809748
d22_1009_5	d33_1006_5	134	0.475379	0.497227	0.586883	0.577041	0.596724
d22_1010_3	d33_1006_5	119	0.467527	0.266701	0.566849	0.554555	0.579144
d22_1010_4	d33_1006_5	113	0.533411	0.082606	0.518084	0.503344	0.532825
d22_1010_5	d33_1006_5	113	0.420923	0.248713	0.36845	0.354243	0.382657
d22_1015_1	d33_1006_5	100	0.565407	0.304759	0.756423	0.74804	0.764805
d22_1015_3	d33_1006_5	106	0.498853	0.280909	0.69405	0.685796	0.702303
d22_1015_4	d33_1006_5	127	0.485789	0.290721	0.533711	0.519756	0.547667
d22_1015_5	d33_1006_5	111	0.322251	0.338341	0.159529	0.148797	0.170262
d27_1006_3	d33_1006_5	18	0.359848	0.082199	0.25824	0.24969	0.266791
d27_1006_4	d33_1006_5	15	0.447293	-0.000413	0.295515	0.286949	0.304081
d27_1006_5	d33_1006_5	41	0.48853	0.115224	0.280013	0.271739	0.288286
d27_1007_1	d33_1006_5	122	0.56617	0.13491	0.843467	0.838699	0.848235
d27_1007_2	d33_1006_5	127	0.632662	0.074814	0.892334	0.888768	0.8959
d27_1007_3	d33_1006_5	124	0.63635	0.112526	0.874077	0.869918	0.878237
d27_1007_5	d33_1006_5	107	0.590238	0.135712	0.851706	0.847165	0.856246
d27_1008_1	d33_1006_5	105	0.596447	0.234537	0.833006	0.827864	0.838149
d27_1008_2	d33_1006_5	99	0.497185	0.320685	0.302043	0.288796	0.315289
d27_1008_4	d33_1006_5	103	0.527764	0.32018	0.435015	0.42044	0.449589
d27_1008_5	d33_1006_5	104	0.59912	0.356559	0.679184	0.667232	0.691135
d27_1009_1	d33_1006_5	121	0.501387	0.295554	0.6326	0.622318	0.642883
d27_1009_2	d33_1006_5	133	0.5794	0.195703	0.734506	0.724556	0.744456
d27_1009_4	d33_1006_5	130	0.620029	-0.12169	0.859992	0.855476	0.864509
d27_1009_5	d33_1006_5	119	0.536455	0.232742	0.736915	0.728248	0.745581
d27_1010_3	d33_1006_5	113	0.57512	0.195449	0.838256	0.833302	0.84321
d27_1010_4	d33_1006_5	116	0.588609	0.193373	0.849	0.843996	0.854004
d27_1010_5	d33_1006_5	124	0.571286	0.323646	0.746715	0.738546	0.754884
d27_1015_1	d33_1006_5	118	0.565908	0.098926	0.846731	0.841847	0.851614
d27_1015_3	d33_1006_5	120	0.501639	0.214937	0.634405	0.624231	0.644578
d27_1015_4	d33_1006_5	122	0.632806	0.088216	0.820508	0.813474	0.827541
d27_1015_5	d33_1006_5	109	0.597591	0.301849	0.701736	0.690893	0.712578
d33_1006_1	d33_1006_5	24	0.337818	0.1199	0.215117	0.207207	0.223027
d33_1006_2	d33_1006_5	16	0.389308	0.068259	0.237253	0.228986	0.245521
d33_1006_3	d33_1006_5	41	0.380838	0.250037	0.29533	0.286645	0.304015
d33_1006_4	d33_1006_5	38	0.519447	-0.018392	0.244975	0.236765	0.253185
d0_972_1	d33_1007_1	10	0.972591	-0.179959	0.956905	0.953817	0.959994
d0_972_2	d33_1007_1	11	0.968207	-0.131797	0.956873	0.953782	0.959963
d0_972_3	d33_1007_1	11	0.971151	-0.144889	0.956922	0.953835	0.960009
d10_1006_1	d33_1007_1	9	0.960518	-0.176179	0.975415	0.97362	0.977211
d10_1006_2	d33_1007_1	6	0.952747	-0.125967	0.975248	0.973363	0.977132
d10_1006_3	d33_1007_1	7	0.953767	-0.146669	0.957981	0.955022	0.960941
d10_1007_1	d33_1007_1	6	0.942197	-0.123334	0.974887	0.972975	0.9768
d10_1007_2	d33_1007_1	11	0.974135	-0.273742	0.989104	0.988011	0.990198
d10_1007_3	d33_1007_1	10	0.9622	-0.194053	0.97685	0.975125	0.978575
d10_1008_1	d33_1007_1	6	0.947243	-0.167281	0.949749	0.946116	0.953382
d10_1008_3	d33_1007_1	11	0.973175	-0.146876	0.983634	0.982229	0.985038
d10_1009_1	d33_1007_1	10	0.938998	-0.158006	0.978689	0.977007	0.980372
d10_1009_2	d33_1007_1	8	0.967087	-0.170171	0.988523	0.987425	0.989621
d10_1009_4	d33_1007_1	7	0.967081	-0.188873	0.990761	0.989756	0.991766
d10_1010_2	d33_1007_1	6	0.947704	-0.18092	0.982898	0.981421	0.984375
d10_1010_3	d33_1007_1	10	0.967381	-0.185542	0.983195	0.981775	0.984615
d10_1010_4	d33_1007_1	8	0.963206	-0.148824	0.982953	0.981529	0.984378
d10_1015_1	d33_1007_1	11	0.948972	-0.193384	0.972602	0.970594	0.974611
d10_1015_2	d33_1007_1	31	0.938202	0.013369	0.982222	0.980853	0.983591
d10_1015_3	d33_1007_1	9	0.967311	-0.183372	0.984999	0.983735	0.986264
d10_972_1	d33_1007_1	6	0.964504	-0.18936	0.956823	0.95373	0.959916
d10_972_2	d33_1007_1	7	0.965467	-0.139882	0.956886	0.953797	0.959976
d10_972_3	d33_1007_1	5	0.966436	-0.223389	0.956775	0.953678	0.959872
d11_1001_fmt	d33_1007_1	125	0.455158	0.355854	0.36385	0.343346	0.384354
d11_1002_fmt	d33_1007_1	116	0.407484	0.33983	0.326103	0.310853	0.341354
d12_1001_fmt	d33_1007_1	129	0.32083	0.366201	0.186851	0.17058	0.203122
d12_1002_fmt	d33_1007_1	123	0.388658	0.357374	0.254552	0.23949	0.269615
d12_1006_1	d33_1007_1	8	0.903134	-0.156834	0.966144	0.964098	0.96819
d12_1006_2	d33_1007_1	10	0.924841	-0.14431	0.985198	0.983996	0.9864
d12_1006_3	d33_1007_1	7	0.908742	-0.126617	0.982547	0.981221	0.983873
d12_1006_4	d33_1007_1	14	0.936114	-0.0692	0.988773	0.987721	0.989825
d12_1006_5	d33_1007_1	10	0.914226	-0.108124	0.984045	0.982849	0.985241
d12_1007_1	d33_1007_1	33	0.64692	0.025271	0.835797	0.828616	0.842978
d12_1007_2	d33_1007_1	29	0.688925	0.014052	0.841898	0.835004	0.848792
d12_1007_3	d33_1007_1	46	0.93472	-2.094725	0.933007	0.927973	0.938041
d12_1007_4	d33_1007_1	36	0.613756	-0.115557	0.83863	0.832229	0.845031
d12_1007_5	d33_1007_1	36	0.755305	0.019091	0.927641	0.924226	0.931056
d12_1008_1	d33_1007_1	19	0.956762	-0.080317	0.975902	0.974095	0.97771
d12_1008_2	d33_1007_1	15	0.939819	-0.057047	0.974895	0.97305	0.976741
d12_1008_3	d33_1007_1	10	0.954471	-0.116694	0.97644	0.974606	0.978274
d12_1008_4	d33_1007_1	15	0.955342	-0.079647	0.974365	0.9724	0.976331
d12_1008_5	d33_1007_1	12	0.954682	-0.087562	0.964276	0.96173	0.966822
d12_1009_1	d33_1007_1	12	0.930795	-0.098181	0.979598	0.978109	0.981087
d12_1009_2	d33_1007_1	14	0.893892	-0.1393	0.973035	0.971287	0.974784
d12_1009_4	d33_1007_1	17	0.878636	-0.058523	0.958246	0.95571	0.960783
d12_1009_5	d33_1007_1	10	0.87373	-0.086055	0.967442	0.965393	0.969492
d12_1010_2	d33_1007_1	34	0.697431	-0.00532	0.928936	0.925776	0.932096
d12_1010_3	d33_1007_1	33	0.681315	-0.035822	0.901191	0.896983	0.9054
d12_1010_4	d33_1007_1	29	0.861555	-0.01222	0.965534	0.963565	0.967504
d12_1010_5	d33_1007_1	34	0.78507	0.015744	0.952267	0.949958	0.954575
d12_1015_1	d33_1007_1	27	0.669519	-0.024354	0.909427	0.905627	0.913227
d12_1015_2	d33_1007_1	32	0.637983	0.009791	0.815563	0.808465	0.822661
d12_1015_3	d33_1007_1	37	0.614889	-0.018017	0.818662	0.811661	0.825663
d12_1015_4	d33_1007_1	13	0.936808	-0.057265	0.986255	0.985028	0.987483
d12_1015_5	d33_1007_1	28	0.715845	-0.005382	0.927317	0.924203	0.93043
d12_972_1	d33_1007_1	9	0.907508	-0.193601	0.935351	0.931608	0.939094
d12_972_2	d33_1007_1	6	0.912836	-0.187372	0.930598	0.926725	0.934472
d12_972_3	d33_1007_1	11	0.911154	-0.229616	0.921795	0.917661	0.925929
d15_972_1	d33_1007_1	6	0.905736	-0.236864	0.891488	0.886138	0.896837
d15_972_2	d33_1007_1	9	0.893689	-0.218743	0.882673	0.877121	0.888226
d15_972_3	d33_1007_1	12	0.899704	-0.173396	0.88431	0.878736	0.889883
d16_1006_1	d33_1007_1	20	0.916365	-0.036245	0.949294	0.946571	0.952017
d16_1006_2	d33_1007_1	14	0.902019	-0.071262	0.942515	0.939597	0.945433
d16_1006_4	d33_1007_1	16	0.897794	-0.064992	0.921986	0.917684	0.926287
d16_1006_5	d33_1007_1	23	0.902692	-0.051598	0.964043	0.962008	0.966079
d16_1007_1	d33_1007_1	101	0.422279	0.356277	0.426919	0.411551	0.442287
d16_1007_3	d33_1007_1	94	0.348159	0.232971	0.294836	0.279596	0.310075
d16_1007_5	d33_1007_1	93	0.421503	0.314111	0.427598	0.411217	0.44398
d16_1008_1	d33_1007_1	53	0.495078	0.150444	0.538646	0.523823	0.55347
d16_1008_2	d33_1007_1	56	0.613386	0.168486	0.64079	0.629868	0.651713
d16_1008_3_cecal	d33_1007_1	73	0.569352	0.148608	0.629801	0.617786	0.641816
d16_1008_4	d33_1007_1	44	0.597718	0.074786	0.677082	0.664844	0.68932
d16_1008_5	d33_1007_1	53	0.587278	0.128795	0.644213	0.631314	0.657112
d16_1009_1	d33_1007_1	76	0.544495	0.208484	0.58854	0.573408	0.603673
d16_1009_2	d33_1007_1	49	0.548291	0.132664	0.641489	0.626923	0.656056
d16_1009_4	d33_1007_1	62	0.518323	0.2054	0.625546	0.611309	0.639783
d16_1009_5	d33_1007_1	37	0.533444	0.074043	0.57041	0.554792	0.586029
d16_1010_3	d33_1007_1	78	0.480133	0.266423	0.417492	0.401463	0.433521
d16_1010_4	d33_1007_1	105	0.423306	0.350404	0.383394	0.367593	0.399195
d16_1010_5	d33_1007_1	95	0.37979	0.319166	0.349123	0.334089	0.364156
d16_1015_1	d33_1007_1	91	0.46157	0.307214	0.430142	0.415476	0.444807
d16_1015_3	d33_1007_1	58	0.597784	0.12503	0.653735	0.640444	0.667026
d16_1015_4	d33_1007_1	95	0.466978	0.317344	0.433585	0.419895	0.447276
d16_1015_5	d33_1007_1	100	0.552898	0.255812	0.527259	0.51222	0.542299
d16_972_1_colon	d33_1007_1	7	0.914465	-0.225331	0.875681	0.869991	0.88137
d16_972_3_colon	d33_1007_1	7	0.907246	-0.216447	0.878837	0.873328	0.884347
d19_1006_1	d33_1007_1	16	0.920595	-0.058905	0.983033	0.98167	0.984396
d19_1006_2	d33_1007_1	12	0.89413	-0.089485	0.983632	0.982375	0.984889
d19_1006_3	d33_1007_1	16	0.878917	-0.078261	0.971673	0.969868	0.973479
d19_1006_4	d33_1007_1	13	0.870452	-0.092392	0.893359	0.888066	0.898652
d19_1006_5	d33_1007_1	33	0.898053	-0.004339	0.969394	0.967581	0.971206
d19_1007_1	d33_1007_1	133	0.377857	0.398934	0.294503	0.278842	0.310164
d19_1007_2	d33_1007_1	103	0.435806	0.382256	0.415631	0.4014	0.429862
d19_1007_3	d33_1007_1	91	0.384338	0.262176	0.26386	0.250409	0.277312
d19_1007_5	d33_1007_1	144	0.407468	0.409171	0.358708	0.344316	0.3731
d19_1008_1	d33_1007_1	126	0.402841	0.37864	0.372627	0.35661	0.388645
d19_1008_2	d33_1007_1	115	0.413768	0.386452	0.405101	0.388477	0.421726
d19_1008_3	d33_1007_1	131	0.455216	0.331169	0.393582	0.379837	0.407327
d19_1008_4	d33_1007_1	120	0.427279	0.329452	0.352122	0.33823	0.366014
d19_1009_1	d33_1007_1	82	0.556509	0.292369	0.513769	0.49972	0.527818
d19_1009_2	d33_1007_1	99	0.416177	0.301285	0.420362	0.404505	0.436219
d19_1009_4	d33_1007_1	140	0.529292	0.280444	0.423997	0.408888	0.439106
d19_1009_5	d33_1007_1	123	0.609699	0.295462	0.524208	0.511838	0.536578
d19_1010_3	d33_1007_1	116	0.357465	0.322095	0.337238	0.319627	0.35485
d19_1010_4	d33_1007_1	92	0.499891	0.339522	0.581001	0.567683	0.594318
d19_1010_5	d33_1007_1	119	0.585764	0.304969	0.490793	0.477504	0.504081
d19_1015_1	d33_1007_1	112	0.326206	0.40268	0.273876	0.258592	0.28916
d19_1015_3	d33_1007_1	109	0.508962	0.189606	0.477033	0.462453	0.491613
d19_1015_4	d33_1007_1	132	0.383635	0.350022	0.291322	0.276201	0.306443
d19_1015_5	d33_1007_1	113	0.496064	0.305999	0.502194	0.489484	0.514904
d1_1006_1	d33_1007_1	7	0.916143	-0.25321	0.942546	0.938749	0.946342
d1_1006_2	d33_1007_1	8	0.905909	-0.199757	0.903849	0.898984	0.908715
d1_1006_3	d33_1007_1	6	0.901887	-0.176152	0.920251	0.915833	0.924668
d1_1007_1	d33_1007_1	11	0.911328	-0.187085	0.907239	0.902462	0.912017
d1_1007_2	d33_1007_1	5	0.907386	-0.243022	0.919072	0.914611	0.923533
d1_1007_3	d33_1007_1	7	0.91421	-0.176341	0.931026	0.926914	0.935139
d1_1008_1	d33_1007_1	8	0.938934	-0.204465	0.945905	0.942157	0.949652
d1_1008_2	d33_1007_1	9	0.924394	-0.186404	0.943743	0.939939	0.947546
d1_1008_3	d33_1007_1	6	0.911695	-0.217184	0.924969	0.920664	0.929274
d1_1009_1	d33_1007_1	10	0.951461	-0.158846	0.952046	0.94864	0.955453
d1_1009_2	d33_1007_1	7	0.965645	-0.176046	0.952711	0.949306	0.956116
d1_1009_3	d33_1007_1	8	0.954174	-0.155765	0.948927	0.945261	0.952593
d1_1010_1	d33_1007_1	9	0.919902	-0.17064	0.937066	0.933544	0.940588
d1_1010_2	d33_1007_1	8	0.890414	-0.169966	0.924267	0.920411	0.928123
d1_1010_3	d33_1007_1	8	0.88541	-0.113533	0.896643	0.891521	0.901765
d1_1015_1	d33_1007_1	8	0.910668	-0.171464	0.925278	0.921189	0.929367
d1_1015_2	d33_1007_1	28	0.88481	0.006495	0.888623	0.883351	0.893895
d1_1015_3	d33_1007_1	7	0.893784	-0.169348	0.937804	0.933866	0.941743
d1_972_1	d33_1007_1	9	0.966389	-0.204817	0.956848	0.953756	0.959939
d1_972_2	d33_1007_1	14	0.965686	-0.161397	0.956795	0.9537	0.959889
d22_1006_1	d33_1007_1	17	0.931352	-0.131338	0.975441	0.973947	0.976935
d22_1006_2	d33_1007_1	16	0.939376	-0.073298	0.972026	0.970429	0.973623
d22_1006_3	d33_1007_1	47	0.928869	0.071079	0.977865	0.976369	0.979361
d22_1007_1	d33_1007_1	148	0.339803	0.233465	0.248529	0.235937	0.261121
d22_1007_2	d33_1007_1	146	0.358433	0.32315	0.17531	0.163967	0.186652
d22_1007_3	d33_1007_1	147	0.422653	0.400983	0.188161	0.176449	0.199872
d22_1007_5	d33_1007_1	139	0.304431	0.411461	0.214924	0.200228	0.229619
d22_1008_1	d33_1007_1	121	0.41058	0.251609	0.220719	0.207763	0.233676
d22_1008_2	d33_1007_1	151	0.603212	0.128946	0.54911	0.539387	0.558833
d22_1008_4	d33_1007_1	138	0.380494	0.356897	0.254339	0.241669	0.267009
d22_1008_5	d33_1007_1	138	0.341903	0.341008	0.378024	0.363933	0.392115
d22_1009_1	d33_1007_1	125	0.446541	0.288674	0.414345	0.398389	0.430301
d22_1009_2	d33_1007_1	139	0.435008	0.25363	0.370427	0.356197	0.384657
d22_1009_4	d33_1007_1	132	0.426424	0.396667	0.343112	0.328441	0.357782
d22_1009_5	d33_1007_1	138	0.599581	0.381907	0.430935	0.417124	0.444746
d22_1010_3	d33_1007_1	133	0.339418	0.280563	0.315495	0.302599	0.328391
d22_1010_4	d33_1007_1	131	0.448939	0.143776	0.537926	0.524216	0.551635
d22_1010_5	d33_1007_1	127	0.366674	0.266157	0.48386	0.470385	0.497335
d22_1015_1	d33_1007_1	109	0.350408	0.262179	0.350385	0.335737	0.365032
d22_1015_3	d33_1007_1	127	0.498707	0.371734	0.331138	0.316839	0.345438
d22_1015_4	d33_1007_1	146	0.364296	0.3641	0.408275	0.394034	0.422516
d22_1015_5	d33_1007_1	124	0.522917	0.338283	0.695776	0.686196	0.705357
d27_1006_3	d33_1007_1	12	0.908337	-0.140027	0.977855	0.976375	0.979336
d27_1006_4	d33_1007_1	13	0.924093	-0.175544	0.984404	0.983185	0.985622
d27_1006_5	d33_1007_1	35	0.929594	-0.108151	0.985548	0.984344	0.986752
d27_1007_1	d33_1007_1	156	0.267504	0.388274	0.11497	0.102786	0.127154
d27_1007_2	d33_1007_1	154	0.401656	0.240809	0.307121	0.292755	0.321488
d27_1007_3	d33_1007_1	148	0.284261	0.249606	0.261199	0.244024	0.278373
d27_1007_5	d33_1007_1	130	0.324402	0.260984	0.205322	0.191615	0.21903
d27_1008_1	d33_1007_1	122	0.417358	0.287485	0.230144	0.216513	0.243776
d27_1008_2	d33_1007_1	116	0.41636	0.37436	0.638733	0.627225	0.650241
d27_1008_4	d33_1007_1	118	0.363493	0.349035	0.517772	0.503625	0.531919
d27_1008_5	d33_1007_1	115	0.303097	0.340755	0.266122	0.251852	0.280392
d27_1009_1	d33_1007_1	140	0.439035	0.354685	0.320978	0.307875	0.33408
d27_1009_2	d33_1007_1	149	0.415851	0.234847	0.409278	0.394678	0.423879
d27_1009_4	d33_1007_1	150	0.496315	-0.040726	0.408005	0.392737	0.423274
d27_1009_5	d33_1007_1	126	0.427758	0.147283	0.342432	0.328428	0.356435
d27_1010_3	d33_1007_1	136	0.37198	0.321553	0.195028	0.182245	0.207812
d27_1010_4	d33_1007_1	142	0.325697	0.346095	0.22329	0.208011	0.23857
d27_1010_5	d33_1007_1	145	0.326423	0.422683	0.236475	0.221913	0.251037
d27_1015_1	d33_1007_1	147	0.332623	0.290953	0.189049	0.175555	0.202543
d27_1015_3	d33_1007_1	147	0.426475	0.377894	0.363079	0.348562	0.377596
d27_1015_4	d33_1007_1	156	0.336675	0.338544	0.33631	0.322481	0.350138
d27_1015_5	d33_1007_1	124	0.349942	0.337692	0.368242	0.353773	0.38271
d33_1006_1	d33_1007_1	19	0.894332	-0.090984	0.972965	0.971288	0.974643
d33_1006_2	d33_1007_1	15	0.906069	-0.095133	0.975741	0.974208	0.977274
d33_1006_3	d33_1007_1	37	0.898423	0.05376	0.980712	0.979398	0.982026
d33_1006_4	d33_1007_1	34	0.929568	-0.224363	0.974909	0.973416	0.976402
d33_1006_5	d33_1007_1	120	0.596795	0.31039	0.839538	0.834329	0.844747
d0_972_1	d33_1007_2	9	0.973527	-0.254547	0.962941	0.960309	0.965573
d0_972_2	d33_1007_2	9	0.969577	-0.218312	0.962918	0.960284	0.965552
d0_972_3	d33_1007_2	9	0.972275	-0.231551	0.962957	0.960326	0.965587
d10_1006_1	d33_1007_2	9	0.961956	-0.240075	0.978512	0.976959	0.980064
d10_1006_2	d33_1007_2	5	0.955378	-0.200865	0.978464	0.976839	0.980089
d10_1006_3	d33_1007_2	8	0.95616	-0.198252	0.96388	0.961366	0.966394
d10_1007_1	d33_1007_2	8	0.945195	-0.162476	0.978164	0.976516	0.979812
d10_1007_2	d33_1007_2	9	0.974493	-0.360732	0.990293	0.989323	0.991263
d10_1007_3	d33_1007_2	8	0.96334	-0.281517	0.979822	0.97833	0.981315
d10_1008_1	d33_1007_2	6	0.95055	-0.230871	0.957179	0.954113	0.960246
d10_1008_3	d33_1007_2	7	0.974052	-0.257872	0.985649	0.984421	0.986876
d10_1009_1	d33_1007_2	9	0.942829	-0.233828	0.981362	0.979903	0.982822
d10_1009_2	d33_1007_2	6	0.967881	-0.257047	0.9898	0.988828	0.990772
d10_1009_4	d33_1007_2	6	0.968029	-0.264285	0.991727	0.990832	0.992622
d10_1010_2	d33_1007_2	7	0.950241	-0.232893	0.985012	0.983725	0.986299
d10_1010_3	d33_1007_2	9	0.968119	-0.261114	0.98528	0.984041	0.986519
d10_1010_4	d33_1007_2	6	0.964375	-0.236661	0.985046	0.983802	0.986291
d10_1015_1	d33_1007_2	11	0.951245	-0.256998	0.976195	0.974466	0.977923
d10_1015_2	d33_1007_2	30	0.940719	-0.061183	0.984093	0.98289	0.985296
d10_1015_3	d33_1007_2	9	0.967998	-0.2467	0.986778	0.985667	0.987889
d10_972_1	d33_1007_2	4	0.966262	-0.276368	0.962868	0.960233	0.965503
d10_972_2	d33_1007_2	6	0.967088	-0.21496	0.962927	0.960294	0.96556
d10_972_3	d33_1007_2	4	0.967961	-0.299043	0.962828	0.960189	0.965466
d11_1001_fmt	d33_1007_2	124	0.567482	0.274594	0.492201	0.472764	0.511637
d11_1002_fmt	d33_1007_2	115	0.478314	0.259305	0.357336	0.342157	0.372515
d12_1001_fmt	d33_1007_2	129	0.42822	0.297862	0.346005	0.327786	0.364223
d12_1002_fmt	d33_1007_2	124	0.48456	0.301591	0.392002	0.374782	0.409221
d12_1006_1	d33_1007_2	6	0.896728	-0.243617	0.969159	0.967362	0.970956
d12_1006_2	d33_1007_2	8	0.92953	-0.231279	0.986469	0.985399	0.987539
d12_1006_3	d33_1007_2	5	0.91447	-0.213024	0.983887	0.9827	0.985073
d12_1006_4	d33_1007_2	14	0.939142	-0.132467	0.989683	0.988743	0.990624
d12_1006_5	d33_1007_2	8	0.910358	-0.194608	0.985182	0.984112	0.986253
d12_1007_1	d33_1007_2	32	0.67472	-0.04904	0.843788	0.837033	0.850544
d12_1007_2	d33_1007_2	29	0.710404	-0.048841	0.852545	0.846302	0.858788
d12_1007_3	d33_1007_2	46	0.944356	-2.182712	0.935711	0.930582	0.94084
d12_1007_4	d33_1007_2	36	0.630923	-0.179641	0.848356	0.842459	0.854252
d12_1007_5	d33_1007_2	35	0.768414	-0.05664	0.931704	0.928608	0.9348
d12_1008_1	d33_1007_2	19	0.95846	-0.144532	0.978893	0.97733	0.980457
d12_1008_2	d33_1007_2	14	0.943016	-0.131937	0.977875	0.976276	0.979474
d12_1008_3	d33_1007_2	8	0.956891	-0.204547	0.979516	0.977934	0.981098
d12_1008_4	d33_1007_2	14	0.958135	-0.153625	0.977753	0.976062	0.979444
d12_1008_5	d33_1007_2	12	0.95669	-0.15027	0.969194	0.967026	0.971363
d12_1009_1	d33_1007_2	10	0.933937	-0.183874	0.981783	0.980479	0.983088
d12_1009_2	d33_1007_2	13	0.899777	-0.215027	0.975524	0.973985	0.977063
d12_1009_4	d33_1007_2	14	0.88629	-0.157597	0.96243	0.960222	0.964639
d12_1009_5	d33_1007_2	9	0.882277	-0.160312	0.97028	0.968468	0.972092
d12_1010_2	d33_1007_2	33	0.716355	-0.079407	0.934841	0.93199	0.937693
d12_1010_3	d33_1007_2	32	0.702546	-0.111646	0.909909	0.906139	0.913678
d12_1010_4	d33_1007_2	28	0.870201	-0.087895	0.969651	0.967934	0.971368
d12_1010_5	d33_1007_2	33	0.799259	-0.060298	0.953237	0.95103	0.955443
d12_1015_1	d33_1007_2	26	0.675254	-0.098632	0.912899	0.909358	0.916439
d12_1015_2	d33_1007_2	32	0.647756	-0.054013	0.828959	0.822541	0.835377
d12_1015_3	d33_1007_2	38	0.626312	-0.070445	0.826032	0.819453	0.832612
d12_1015_4	d33_1007_2	11	0.940245	-0.142955	0.987798	0.986716	0.988879
d12_1015_5	d33_1007_2	27	0.705516	-0.07983	0.931111	0.928261	0.933962
d12_972_1	d33_1007_2	7	0.901247	-0.280918	0.942043	0.938831	0.945255
d12_972_2	d33_1007_2	5	0.906573	-0.26284	0.937361	0.934029	0.940693
d12_972_3	d33_1007_2	10	0.904887	-0.305076	0.928635	0.925057	0.932213
d15_972_1	d33_1007_2	7	0.901904	-0.288708	0.891887	0.886912	0.896861
